ItemCode,AlternateItemCode,StyleCode,ProductType,Description,SubDescription,Measure,TillDescription,SuspendDate,DepartmentCode,SectionCode,SubSectionCode,ModelCode,SupplierCode,SupplierReference,LeadTime,PackSize,DirectDelivery,PrimaryBarcode,SeasonCode,BrandCode,RangeCode,StockGroupCode,ConcessionCode,PosGroupCode,StockCategoryCode1,StockCategoryCode2,AttributeGroup 1,AttributeCode 1,RangeCode1,RangeDetail1,RangeCode2,RangeDetail2,RangeCode3,RangeDetail3
9000001477,9000001477,,UNIT,NUMPTY CHINA MUG,0/O/S,QUANTITY,Numpty China Mug 0/O/S,,21,413,642,,81267,1869859,30,1,N,5.05513E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001478,9000001478,,UNIT,OIL CLOTH APRON DOTTY SHEEP,0/O/S,QUANTITY,Oil Cloth Apron Dotty Sheep 0/O/S,,21,411,626,,81069,2217628,30,1,N,5.01473E+12,1,ULW,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001480,9000001480,,UNIT,ONION GOGGLES - BLACK,0/O/S,QUANTITY,Onion Goggles - Black 0/O/S,,21,411,611,,81088,2250335,30,1,N,53796300182,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001481,9000001481,,UNIT,ONION STORE BAG,0/O/S,QUANTITY,Onion Store Bag 0/O/S,,21,411,624,,81088,2036700,30,1,N,5.06002E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001482,9000001482,,UNIT,ORANGE PEELER,0/O/S,QUANTITY,306649 0\0 0/O/S,,21,411,611,,81088,1200973,30,1,N,7.68546E+11,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001483,9000001483,,UNIT,OVEN TRAY,0/O/S,QUANTITY,Oven Tray 0/O/S,,21,410,600,,81096,1457315,30,1,N,5.00026E+12,1,MEY,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001485,9000001485,,UNIT,P & K SIMPLICITY TEA CUP & SAUCER 9OZ,0/O/S,QUANTITY,P & K Simplicity Tea Cup & Sau 0/O/S,,21,410,600,,81098,1602593,30,1,N,5.01085E+12,1,RAR,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001486,9000001486,,UNIT,PADDINGTON BEAR BAKING SPATULAS SPLIT PACKS,0/O/S,QUANTITY,Paddington Bear Baking Spatula 0/O/S,,21,411,610,,81088,2195148,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001487,9000001487,,UNIT,PADDINGTON BEAR COLLAPSIBLE TRAVEL CUP - NAVY BLUE,0/O/S,QUANTITY,Paddington Bear Travel Cup Nav 0/O/S,,21,413,642,,81088,2195117,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001488,9000001488,,UNIT,PADDINGTON BEAR COLLAPSIBLE TRAVEL CUP - RED,0/O/S,QUANTITY,Paddington Bear Travel Cup Red 0/O/S,,21,413,642,,81088,2195100,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001489,9000001489,,UNIT,PADDINGTON BEAR COOKIE CUTTER GIFT SET 62PC SET,0/O/S,QUANTITY,Paddington Bear Cookie Cutter 0/O/S,,21,411,614,,81088,2250205,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001490,9000001490,,UNIT,PADDINGTON BEAR EGG CUP PAILS CREAM,0/O/S,QUANTITY,Paddington Eggcup Pails Cream 0/O/S,,21,411,624,,81088,2195162,30,1,N,5.05592E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001491,9000001491,,UNIT,PADDINGTON BEAR KIDS ENGRAVED ROLLING PIN (FSC),0/O/S,QUANTITY,Paddington Kids Engraved R/Pin 0/O/S,,21,411,614,,81088,2195155,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001492,9000001492,,UNIT,PADDINGTON BEAR ZIP BAGS 2 SNACK,0/O/S,QUANTITY,Paddington Zip Bags 2 Snack 0/O/S,,21,411,624,,81088,2195131,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001493,9000001493,,UNIT,PADDINGTON BEAR ZIP BAGS SET 2 LUNCH,0/O/S,QUANTITY,Paddington Zip Bags 2 Lunch 0/O/S,,21,411,624,,81088,2195124,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001494,9000001494,,UNIT,PADDINGTON BEAR ZIP BAGS SET OF 2 SANDWICH,0/O/S,QUANTITY,Paddington Bear Zip Bags Set 0/O/S,,21,411,624,,81088,2250199,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001496,9000001496,,UNIT,PALMERO SLATE EFFECT RECT PADDLE BOARD,0/O/S,QUANTITY,Palmero Slate Effect Rect Padd 0/O/S,,21,411,624,,81311,1693881,30,1,N,5.02825E+12,1,KIT,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001498,9000001498,,UNIT,PAPER CAKE AND PIE PANS - UNBLEACHED,0/O/S,QUANTITY,153J25070 0\0 0/O/S,,21,411,614,,81088,2254173,30,1,N,7.70009E+11,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001499,9000001499,,UNIT,PAPER LOAF PANS - UNBLEACHED,0/O/S,QUANTITY,153J25071 0\0 0/O/S,,21,411,614,,81088,2254180,30,1,N,7.70009E+11,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001501,9000001501,,UNIT,PASTEL PETS CAT LAPTRAY,0/O/S,QUANTITY,Pastel Pets Cat Laptray 0/O/S,,21,411,624,,81267,1937473,30,1,N,5.02218E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001502,9000001502,,UNIT,PASTEL PETS DOG LAPTRAY,0/O/S,QUANTITY,Pastel Pets Dog Laptray 0/O/S,,21,411,624,,81267,1937480,30,1,N,5.02218E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001504,9000001504,,UNIT,PEDAG SILKY TOUCH,0/O/S,QUANTITY,Pedag Silky Touch 0/O/S,,7,161,405,,81053,1953039,30,1,N,4.00035E+12,1,EUL,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001505,9000001505,,UNIT,PEEKING BLACK CAT CLEAR BROLLY,0/O/S,QUANTITY,Peeking Black Cat Clear Brolly 0/O/S,,21,411,624,,81267,1886535,30,1,N,5.06041E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001506,9000001506,,UNIT,PEELIE-WALLY CHINA MUG,0/O/S,QUANTITY,Peelie-Wally China Mug 0/O/S,,21,413,642,,81267,2195889,30,1,N,5.05513E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001508,9000001508,,UNIT,PERFECT 4 - LARGE WINE/GIN BALLOON,0/O/S,QUANTITY,Perfect 4 - Large Wine/Gin 0/O/S,,21,414,652,,81141,2236605,30,1,N,5.02006E+12,1,TRD,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001509,9000001509,,UNIT,PERFECT 4 - STACKING TUMBLER,0/O/S,QUANTITY,Perfect 4 - Stacking Tumbler 0/O/S,,21,414,651,,81141,2236599,30,1,N,5.02006E+12,1,TRD,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001510,9000001510,,UNIT,PERFECT 4- FLUTE,0/O/S,QUANTITY,Perfect 4- Flute 0/O/S,,21,414,651,,81141,2236629,30,1,N,5.02006E+12,1,TRD,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001511,9000001511,,UNIT,PERFECT 4- LARGE WIDE TAPERED,0/O/S,QUANTITY,Perfect 4- Large Wide Tapered 0/O/S,,21,414,651,,81141,2236636,30,1,N,5.02006E+12,1,TRD,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001512,9000001512,,UNIT,PERFECT 4- STACKING DESSERT/BISTRO WINE,0/O/S,QUANTITY,Perfect 4- Stacking DeSSert 0/O/S,,21,414,651,,81141,2236612,30,1,N,5.02006E+12,1,TRD,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001514,9000001514,,UNIT,PERFECT PATE DELIGHTS,0/O/S,QUANTITY,Perfect Pate Delights 0/O/S,,21,416,670,,81373,2239767,30,1,N,5.02104E+12,1,CDT,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001515,9000001515,,UNIT,"PET BOWL 6""",0/O/S,QUANTITY,WN4098-XL 0\0 0/O/S,,21,413,640,,81119,2036342,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001516,9000001516,,UNIT,PETER POURER,0/O/S,QUANTITY,*Peter Pourer 0/O/S,,21,411,611,,81088,1200744,30,1,N,5.06002E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001517,9000001517,,UNIT,PETER RABBIT & FRIENDS BUNNY CLIP 54PC CDU,0/O/S,QUANTITY,Peter Rabbit & Friends Bunny 0/O/S,,21,411,624,,81088,2249872,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001518,9000001518,,UNIT,PETER RABBIT & FRIENDS SET OF 2 SPATULA 12PCS,0/O/S,QUANTITY,Peter Rabbit & Friends Spatula 0/O/S,,21,411,624,,81088,2249865,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001519,9000001519,,UNIT,PETER RABBIT CLASSIC 3PLY NAPKINS,0/O/S,QUANTITY,Peter Rabbit ClaSSic Napkins 0/O/S,,21,411,624,,81088,2194936,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001520,9000001520,,UNIT,PETER RABBIT CLASSIC APRON,0/O/S,QUANTITY,Peter Rabbit ClaSSic Apron 0/O/S,,21,411,624,,81088,2249858,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001521,9000001521,,UNIT,PETER RABBIT CLASSIC CUP AND SAUCER,0/O/S,QUANTITY,Peter Rabbit ClaSSic Cup/Sauce 0/O/S,,21,413,641,,81088,2249803,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001522,9000001522,,UNIT,PETER RABBIT CLASSIC MEDIUM GLASS WORKTOP PROTECTOR,0/O/S,QUANTITY,Peter Rabbit ClaSSic Medium 0/O/S,,21,411,624,,81088,2249827,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001525,9000001525,,UNIT,PETER RABBIT CLASSIC TEA CADDY,0/O/S,QUANTITY,Peter Rabbit ClaSSic Tea Caddy 0/O/S,,21,411,622,,81088,2249797,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001526,9000001526,,UNIT,PETER RABBIT CLASSIC TEA POT,0/O/S,QUANTITY,Peter Rabbit ClaSSic Tea Pot 0/O/S,,21,413,643,,81088,2195186,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001527,9000001527,,UNIT,PETER RABBIT CLASSIC TEATOWEL,0/O/S,QUANTITY,Peter Rabbit ClaSSic Teatowel 0/O/S,,21,411,626,,81144,1793123,30,1,N,5.05536E+12,1,STO,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001528,9000001528,,UNIT,PETER RABBIT CONTEMPORARY 3P PLY NAPKINS,0/O/S,QUANTITY,Peter Rabbit Contemporary 3P 0/O/S,,21,411,624,,81088,2249889,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001529,9000001529,,UNIT,PETER RABBIT CONTEMPORARY 3P PLY NAPKINS COTTON TAIL,0/O/S,QUANTITY,Peter Rabbit Cotton Tail Napki 0/O/S,,21,411,624,,81088,2194943,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001530,9000001530,,UNIT,PETER RABBIT CONTEMPORARY SCATTER TRAY LINEART PETER,0/O/S,QUANTITY,Peter Rabbit Contemporary 0/O/S,,21,411,624,,81088,2249896,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001531,9000001531,,UNIT,PETER RABBIT DAISY RANGE APRON,0/O/S,QUANTITY,Peter Rabbit Daisy Range Apron 0/O/S,,21,411,626,,81088,2250076,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001532,9000001532,,UNIT,PETER RABBIT DAISY RANGE COOKS SET,0/O/S,QUANTITY,Peter Rabbit Daisy Range Set 0/O/S,,21,411,624,,81088,2195087,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001534,9000001534,,UNIT,PETER RABBIT DAISY RANGE MEDIUM WORKTOP PROTECTOR 40X30CM,0/O/S,QUANTITY,Peter Rabbit Daisy Range 0/O/S,,21,411,624,,81088,2250045,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001535,9000001535,,UNIT,PETER RABBIT DAISY RANGE NAPKIN,0/O/S,QUANTITY,Peter Rabbit Daisy Range Napki 0/O/S,,21,411,624,,81088,2194929,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001536,9000001536,,UNIT,PETER RABBIT DAISY RANGE SCATTER TRAY 22 X 16CM,0/O/S,QUANTITY,P/Rabbit Daisy Scatter Tray 0/O/S,,21,411,624,,81088,2195070,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001538,9000001538,,UNIT,PETER RABBIT DAISY RANGE TERRY TEA TOWEL,0/O/S,QUANTITY,Peter Rabbit Daisy Tea Towel 0/O/S,,21,411,626,,81088,2195094,30,1,N,5.05536E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001540,9000001540,,UNIT,PETER RABBIT SCATTER TRAY PETER,0/O/S,QUANTITY,Peter Rabbit Scatter Tray Pete 0/O/S,,21,411,624,,81144,1793161,30,1,N,5.05536E+12,1,STO,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001543,9000001543,,UNIT,PHOTOGRAPHIC SALMON LOOSE COASTER,0/O/S,QUANTITY,Photographic Salmon Coaster 0/O/S,,21,411,623,,81267,2232454,30,1,N,5.03868E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001544,9000001544,,UNIT,PHOTOGRAPHIC SHEEP LOOSE COASTER,0/O/S,QUANTITY,Photographic Sheep Coaster 0/O/S,,21,411,623,,81267,2232447,30,1,N,5.03868E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001545,9000001545,,UNIT,PHOTOGRAPHIC SQUIRREL LOOSE COASTER,0/O/S,QUANTITY,Photographic Squirrel Coaster 0/O/S,,21,411,623,,81267,2232430,30,1,N,5.03868E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001546,9000001546,,UNIT,PHOTOGRAPHIC STAG LOOSE COASTER,0/O/S,QUANTITY,Photographic Stag Coaster 0/O/S,,21,411,623,,81267,2232461,30,1,N,5.03868E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001548,9000001548,,UNIT,PIFCO MINI FAN 4 INCH USB DESK FAN,0/O/S,QUANTITY,"Pifco Mini Fan 4"" Usb Desk Fan 0/O/S",,21,412,634,,81105,2193526,30,1,N,5.05603E+12,1,RKW,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001549,9000001549,,UNIT,PIFCO MINI HANDHELD FAN (CDU OF 24) -  ASSTD COLOURS,0/O/S,QUANTITY,Pifco Mini Handheld Fan 0/O/S,,21,412,634,,81105,2193519,30,1,N,5.05603E+12,1,RKW,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001550,9000001550,,UNIT,PIG PIE FUNNEL,0/O/S,QUANTITY,Pig Pie Funnel 0/O/S,,21,411,624,,81088,2254166,30,1,N,5.0552E+12,1,EDI,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001551,9000001551,,UNIT,PIMPERNEL ARCHIVE BOOKS COASTERS S/6,0/O/S,QUANTITY,X0010268746 0\0 0/O/S,,21,411,623,,81119,2236384,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001552,9000001552,,UNIT,PIMPERNEL ARCHIVE BOOKS PLACEMATS S/6,0/O/S,QUANTITY,X0010568746 0\0 0/O/S,,21,411,623,,81119,2236391,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001553,9000001553,,UNIT,PIMPERNEL BLUE ROOM SUNFLOWER COASTERS S/6,0/O/S,QUANTITY,X0010269038 0\0 0/O/S,,21,411,623,,81119,2236407,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001554,9000001554,,UNIT,PIMPERNEL BLUE ROOM SUNFLOWER PLACEMATS,0/O/S,QUANTITY,X0010569038 0\0 0/O/S,,21,411,623,,81119,2236414,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001555,9000001555,,UNIT,PIMPERNEL BOTANIC GARDEN HARMONY COASTERS S/6,0/O/S,QUANTITY,X0010269007 0\0 0/O/S,,21,411,623,,81119,2236421,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001556,9000001556,,UNIT,PIMPERNEL BOTANIC GARDEN HARMONY PLACEMATS S/6,0/O/S,QUANTITY,X0010569007 0\0 0/O/S,,21,411,623,,81119,2236438,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001557,9000001557,,UNIT,PIMPERNEL CLASSIC MIDNIGHT COASTERS S/6,0/O/S,QUANTITY,X0010268184 0\0 0/O/S,,21,411,623,,81119,2236445,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001558,9000001558,,UNIT,PIMPERNEL CLASSIC MIDNIGHT PLACEMATS S/6,0/O/S,QUANTITY,X0010568184 0\0 0/O/S,,21,411,623,,81119,2236452,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001561,9000001561,,UNIT,PIMPERNEL KINGSLEY COASTERS S/6,0/O/S,QUANTITY,X00102689900 0\0 0/O/S,,21,411,623,,81119,2236483,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001562,9000001562,,UNIT,PIMPERNEL KINGSLEY PLACEMATS S/6,0/O/S,QUANTITY,X0010568990 0\0 0/O/S,,21,411,623,,81119,2236490,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001563,9000001563,,UNIT,PIMPERNEL MUG & TRAY SETS ANTIQUE ROSE,0/O/S,QUANTITY,X001160113 0\0 0/O/S,,21,411,624,,81119,2240480,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001564,9000001564,,UNIT,PIMPERNEL MUG & TRAY SETS BG HARMONY,0/O/S,QUANTITY,X00116599007 0\0 0/O/S,,21,411,624,,81119,2240497,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001566,9000001566,,UNIT,PIMPERNEL MUG & TRAY SETS MORRIS & CO- STRAWBERRY THIEF RED,0/O/S,QUANTITY,X0011658718 0\0 0/O/S,,21,411,624,,81119,2240510,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001567,9000001567,,UNIT,PIMPERNEL MUG & TRAY SETS PARISIAN SCENES,0/O/S,QUANTITY,X0011653423 0\0 0/O/S,,21,411,624,,81119,2240527,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001568,9000001568,,UNIT,PIMPERNEL MUG & TRAY SETS WRENDALE XMAS FLAMINGLE BELLS,0/O/S,QUANTITY,X0011659037 0\0 0/O/S,,21,411,624,,81119,2240534,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001569,9000001569,,UNIT,PIPER NAPKINS,0/O/S,QUANTITY,Piper Napkins 0/O/S,,21,411,624,,81267,1798661,30,1,N,5.05513E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001570,9000001570,,UNIT,PIPER SNACK TRAY,0/O/S,QUANTITY,Piper Snack Tray 0/O/S,,21,411,624,,81267,1798685,30,1,N,5.05513E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001571,9000001571,,UNIT,PISA 8 CUP CAFETIERE - COPPER,0/O/S,QUANTITY,Pisa 8 Cup Cafetiere - Copper 0/O/S,,21,413,640,,81117,1642872,30,1,N,5.01156E+12,1,CTL,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001573,9000001573,,UNIT,PLAIN MELAMINE SALAD SET,0/O/S,QUANTITY,Plain Melamine Salad Set 0/O/S,,21,413,640,,81105,2193397,30,1,N,8.71999E+12,1,RKW,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001575,9000001575,,UNIT,PLAYING CARD DISPLAY BOX OF 20 (5 EACH DESIGN),0/O/S,QUANTITY,Playing Card 0/O/S,,21,411,624,,81267,2197623,30,1,N,5.05513E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001577,9000001577,,UNIT,POP OUT ICE CUBE TRAY PLUM,0/O/S,QUANTITY,Pop Out Ice Cube Tray Plum 0/O/S,,21,411,610,,81311,1706819,30,1,N,5.02825E+12,1,KIT,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001578,9000001578,,UNIT,POPPY FIELD FOX LARGE MUG GIFTBOXED,0/O/S,QUANTITY,MMQG4020-XD 0\0 0/O/S,,21,413,642,,81119,2036311,30,1,N,7.49152E+11,1,PTM,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001579,9000001579,,UNIT,PORCELAIN ESPRESSO CUP RED POLKA DOT DESIGN,0/O/S,QUANTITY,Porcelain EspreSSo Cup Red Pol 0/O/S,,21,413,640,,81311,1698282,30,1,N,5.02825E+12,1,KIT,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001580,9000001580,,UNIT,T18PS PRAYER FOR THE STRESSED TEA TOWEL,0/O/S,QUANTITY,Prayer For The StreSSed Tea To 0/O/S,,21,411,624,,81267,1549720,30,1,N,5.01473E+12,1,DCS,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001584,9000001584,,UNIT,PRESTIGE 9X TOUGHER SKILLET 21CM,0/O/S,QUANTITY,Prestige 9X Tougher Skillet 21 0/O/S,,21,410,603,,81096,2238937,30,1,N,5.00026E+12,1,MEY,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001585,9000001585,,UNIT,PRESTIGE 9X TOUGHER SKILLET 25CM,0/O/S,QUANTITY,Prestige 9X Tougher Skillet 25 0/O/S,,21,410,603,,81096,2238944,30,1,N,5.00026E+12,1,MEY,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001586,9000001586,,UNIT,PRESTIGE 9X TOUGHER SKILLET 29CM,0/O/S,QUANTITY,Prestige 9X Tougher Skillet 29 0/O/S,,21,410,603,,81096,2238951,30,1,N,5.00026E+12,1,MEY,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001587,9000001587,,UNIT,PRESTIGE 9X TOUGHER STIRFRY 29CM,0/O/S,QUANTITY,Prestige 9X Tougher Stirfry 29 0/O/S,,21,410,603,,81096,2238968,30,1,N,5.00026E+12,1,MEY,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001590,9000001590,,UNIT,PRESTIGE LOAF TIN,0/O/S,QUANTITY,Prestige Loaf Tin 0/O/S,,21,411,614,,81096,2181004,30,1,N,5.00026E+12,1,MEY,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001591,9000001591,,UNIT,PRESTIGE MUFFIN TIN 12 CUP,0/O/S,QUANTITY,Prestige Muffin Tin 12 Cup 0/O/S,,21,411,614,,81096,2181134,30,1,N,5.00026E+12,1,MEY,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001592,9000001592,,UNIT,PRESTIGE OVEN TRAY MEDIUM,0/O/S,QUANTITY,Prestige Oven Tray Medium 0/O/S,,21,411,614,,81096,2180946,30,1,N,5.00026E+12,1,MEY,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001593,9000001593,,UNIT,PRESTIGE OVEN TRAY MINI,0/O/S,QUANTITY,Prestige Oven Tray Mini 0/O/S,,21,411,614,,81096,2180939,30,1,N,5.00026E+12,1,MEY,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001594,9000001594,,UNIT,PRESTIGE PIZZA CRISPER,0/O/S,QUANTITY,Prestige Pizza Crisper 0/O/S,,21,411,614,,81096,2181080,30,1,N,5.00026E+12,1,MEY,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001596,9000001596,,UNIT,PRETTY DIAMONDS WATERPROOF TOTE SMALL,0/O/S,QUANTITY,Pretty Diamonds Tote 0/O/S,,21,411,624,,81027,1905618,30,1,N,5.03674E+12,1,JDV,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001597,9000001597,,UNIT,PROCELAIN ESPRESSO CUP ALL YOU NEED DESIGN,0/O/S,QUANTITY,Procelain EspreSSo Cup All You 0/O/S,,21,413,640,,81311,1698206,30,1,N,5.02825E+12,1,KIT,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001598,9000001598,,UNIT,PROCELAIN ESPRESSO CUP ALWAYS LOOK DESIGN,0/O/S,QUANTITY,Procelain EspreSSo Cup Always 0/O/S,,21,413,640,,81311,1698220,30,1,N,5.02825E+12,1,KIT,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001599,9000001599,,UNIT,PROCELAIN ESPRESSO CUP HEARTS DESIGN,0/O/S,QUANTITY,Procelain EspreSSo Cup Hearts 0/O/S,,21,413,640,,81311,1698183,30,1,N,5.02825E+12,1,KIT,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001600,9000001600,,UNIT,PROCELAIN ESPRESSO CUP MULTI-STARS DESIGN,0/O/S,QUANTITY,Procelain EspreSSo Cup Multi-S 0/O/S,,21,413,640,,81311,1698190,30,1,N,5.02825E+12,1,KIT,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001601,9000001601,,UNIT,PROCELAIN ESPRESSO CUP RAINBOW DESIGN,0/O/S,QUANTITY,Procelain EspreSSo Cup Rainbow 0/O/S,,21,413,640,,81311,1698176,30,1,N,5.02825E+12,1,KIT,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
9000001603,9000001603,,UNIT,PROCELAIN ESPRESSO CUP SHEEP DESIGN,0/O/S,QUANTITY,Procelain EspreSSo Cup Sheep D 0/O/S,,21,413,640,,81311,1698121,30,1,N,5.02825E+12,1,KIT,,,,1,,,,,COLOUR,0,SIZE ,O/S,,
